code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_la	product_name_nl	product_name_pt	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_cs	origin_es	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	fructose_value	fructose_unit	polyols_value	polyols_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	bicarbonate_value	bicarbonate_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_fr	warning_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8480024746993			es					Mermelada de fresa extra																	410 g		Envase en metal	es:envase-en-metal	Alteza	alteza		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Punto Verde	en:green-dot	España	en:spain	Alteza	alteza	0																		Fresa, azúcar, jarabe de glucosa y fructosa, espesante: pectina, acidulante: ácido cítrico. Preparado con 55g de fruta por 100g. Contenido total de azúcares 48g por 100g											100g	100g			196	kcal	0	g	0	g	48	g	47	g	1.1	g	0.5	g	0	g	0	g			196	kcal																															55	g																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	10	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8001505002096			it						Confiture D'oranges Ameres Bio 260GR		Marmellata Arance amare														340 g		Metallo, Vetro	en:metal,en:glass	Rigoni di asiago	rigoni-di-asiago		Cibi e bevande a base vegetale, Cibi a base vegetale, Cibi a base di frutta e verdura, Colazioni, Spalmabili, Cibi a base di frutta, Spalmabili a base di piante, Spalmabili dolci, Confetture e marmellate, Confetture, Confetture di agrumi, Confitture di arancia	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams	"Senza glutine, Biologico, Vegetariano, Biologico UE, Kosher, Vegano, en:Star-K Kosher, La società vegana"	en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:kosher,en:vegan,en:star-k-kosher,en:the-vegan-society	Francia, Italia, Spagna	en:france,en:italy,en:spain			0																				Succo di mela*, arance amare 30%*, gelificante: pectina.				Glutine	en:gluten				100g	100g			195	kcal	0	g	0	g	48	g	45	g	2.2	g	0	g	0.12	g	0.048	g			195	kcal																															30	g					en:metal						en:glass																			en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	9	a	90		31039	-5	-12	0	15																App - yuka, Apps, App - El CoCo, App - Open Food Facts
8435173000458			es					Mermelada de albaricoque Eco																	330 g				Veritas	veritas		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams	Ecológico, Ecológico UE, ES-ECO-025-NA, Punto Verde	en:organic,en:eu-organic,en:es-eco-025-na,en:green-dot	España	en:spain			0																		azúcar de caña&quot;, albaricoque&quot;, agua, espesantes: pectina de frutas y harina de garrofin, acidulante: ácido citrico. Elaborado con 35 g de fruta por 100 g. () De agricultura ecológica											100g	100g			179	kcal	0.04	g	0	g	44	g	44	g	0.7	g	0.32	g	0	g	0	g			179	kcal																															35	%																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	11	b	79	1	31037	-5	-15	1	15																App - elcoco, Apps, App - yuka, App - El CoCo
8410095001974			fr					Mermelada Ciruela y Kiwi	Helios Mermelada Ciruela Kiwi EXTRA 340G												Mermelada Ciruela y Kiwi				340 g				Helios	helios		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures multifruits"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:mixed-fruit-jams	Point Vert, Sans colorants	en:green-dot,en:no-colorings	France, Espagne	en:france,en:spain			0																		Frutas en proporción variable (ciruela y kiwi), azúcar, espesante: pectina, acidulante: ácido cítrico											100g	100g			176	kcal	0.1	g	0	g	42	g	39.3	g			1	g	0	g	0	g			176	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	9	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8435382804816			fr						Marmelade de Arandanos																48 g				Hiper Dino	hiper-dino		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de myrtilles"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Point Vert	en:green-dot	Espagne	en:spain			0																													100g	100g			196	kcal	0	g	0	g	48	g	48	g			0.5	g	0	g	0	g			196	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8413800019356			fr						Mermelada De Albaricoque																330 g				ligeresa	ligeresa		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures d'abricot"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams	Point Vert	en:green-dot	Belgique, Espagne	en:belgium,en:spain			0																													100g	100g			160	kcal	0.5	g	0	g	40	g	39	g			0.5	g	0	g	0	g			160	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
8410175075147			en				Mermelada artesana con trozos de fresas																						Hero	hero		Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Breakfasts, Spreads, Fruits based foods, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, Strawberry jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	No preservatives, Green Dot, No colorings	en:no-preservatives,en:green-dot,en:no-colorings	France, Spain	en:france,en:spain			0																													100g	100g			217	kcal	0.2	g	0	g	53	g	50	g			0.4	g	0	g	0	g			217	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - yuka, Apps, App - El CoCo
8435173000441			fr						Mermelada de fresa																530 g				Veritas	veritas		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Sans gluten, Bio, Bio européen, ES-ECO-025-NA, Point Vert	en:no-gluten,en:organic,en:eu-organic,en:es-eco-025-na,en:green-dot	France, Espagne	en:france,en:spain			0																													100g	100g			180	kcal	0.14000000059605	g	0.10000000149012	g	44	g	44	g			0.28000000119209	g	0	g	0	g			180	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	10	b	75	1	31024	-5	-15	1	15																App - yuka, Apps, App - El CoCo
8410175068514			es					Kiwis y ciruelas	Confiture kiwi / prune 0% sucres																				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras multifruta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:mixed-fruit-jams	Punto Verde, Con edulcorantes	en:green-dot,en:with-sweeteners	Francia, España	en:france,en:spain			0																		Kiwi (25%), ciruela (25%), agua, edulcorantes (jarabe de sorbitol, glucósidos de stevol, sucralosa , acesulfamo K), concentrado de limon, gelificante (pectina), conservador (sorbato potásico), concentrado de acerola Y endurecedor (cloruro cálcico).						en:Kiwi	en:kiwi				100g	100g			48	kcal	0.2	g	0	g	13.8	g	5.2	g			0.5	g	0	g	0	g			48	kcal																															50	g																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	b	0	b	60	1	31024	-5	-15	1	0																App - elcoco, App - yuka, Apps, App - El CoCo
8431876001235			es					Mermelada frutos del bosque																					Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams	Punto Verde	en:green-dot	España	en:spain	Carrefour	carrefour	0																		"Azúcar, Fresas (18 G), Frambuesas (18G), Mora (10G), Arándano (9%), Espesante; Pectina De Frutas, Acidulante; Ácido Cítrico"						Ausencia	es:ausencia				100g	100g	829	kJ	195	kcal	0	g	0	g	47	g	43	g	1.5	g	0	g	0	g	0	g			829	kJ																													55	g																																en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	9	b	60	1	31024	-5	-15	1	0																App - elcoco, Apps, App - yuka, Producers, Producer - carrefour-espana, App - El CoCo
8480000151070			es					Mermelada de naranja																	440 g				Hacendado	hacendado		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:marmalades,en:orange-jams	Sin colorantes	en:no-colorings	España	en:spain			0																													100g	100g			228	kcal	0	g	0	g	56	g	54	g			0.5	g	0	g	0	g			228	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	72	1	31039	-5	-15	1	0																App - yuka, Apps, App - El CoCo
3330724201252			fr						Les fruits Bio Mûres																300g		Bocal	en:jar	Destination,Lucien Georgelin	destination,lucien-georgelin		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confiture de fruits allégée en sucres"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:low-sugar-fruit-jam	Bio, Bio européen, Sans conservateurs, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, Point Vert, Sans colorants	en:organic,en:eu-organic,en:no-preservatives,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:green-dot,en:no-colorings	France, Espagne	en:france,en:spain			0																			"Mûres sauvages sans pépins* 75%, sucres extraits de fruits*, gélifiant: pectines
* Ingrédients issus de l'agriculture biologique"										100g	100g			138	kcal	0.5	g	0.1	g	31	g	30	g	0	g	0.6	g	0.1	g	0.04	g			138	kcal																																				en:jar																										en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	7	a	80		31110	-5	-10	0	15																App - yuka, Apps
20331252			es					Mermelada naranja amarga																	350 g				Maribel	maribel		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams	Sin gluten, Ecológico, Ecológico UE	en:no-gluten,en:organic,en:eu-organic	España	en:spain			0																													100g	100g			236	kcal	0	g	0	g	58	g	57.1	g			0.5	g	0	g	0	g			236	kcal																																																													pectinas	en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	79	1	31039	-5	-15	1	15																App - elcoco, Apps, App - yuka, App - El CoCo, App - smoothie-openfoodfacts
8437012593046			es					Mermelada de frambuesa ecológica																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de frambuesas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams	Sin conservantes, Punto Verde, Sin colorantes	en:no-preservatives,en:green-dot,en:no-colorings	España	en:spain			0																													100g	100g			537	kcal	0.25	g	0.08	g	30.7	g	19.54	g			1	g							537	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		c	50	1	31062	-5	-15	1	0																App - yuka, Apps
8480000150820			es					Confitura de fresa													Confitura de fresa				360 g				Hacendado	hacendado		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Punto Verde	en:green-dot	España	en:spain	Mercadona	mercadona	0																	strawberry, sugar, glucose and fructose syrup, gelling agent (pectin), acidifier (citric acid), elderberry concentrate,	Fresa, azúcar, jarabe de glucosa y fructosa, gelificante (pectina), acidulante (ácido cítrico), concentrado de sauco,											100g	100g	1130	kJ	266	kcal	0.1	g	0	g	65	g	63	g			0.3	g	0	g	0	g			1130	kJ																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	12	b	60	1	31024	-5	-15	1	0																App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood
8423086021455			es					Mermelada fresa																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams			España	en:spain			0																													100g	100g			199	kcal	0	g	0	g	50	g	42	g	1.3	g	0	g	0	g	0	g			199	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	9	b	60	1	31024	-5	-15	1	0																App - Yuka, Apps
8422823010417			es					Mermelada extra fresa																	350 g				Coviran	coviran		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain			0																													100g	100g			196	kcal	0	g	0	g	48	g	46.7	g			0.5	g	0	g	0	g			196	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - elcoco, Apps, App - yuka, App - El CoCo
8435027206227			es					Mermelada de fresa																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Ecológico, Ecológico UE	en:organic,en:eu-organic	España	en:spain			0																													100g	100g			178	kcal	0	g	0	g	44	g	42	g			0.6	g							178	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		b	75	1	31024	-5	-15	1	15																App - yuka, Apps
8412769001921			es					Mermelada extra de mango con jenjibre																	50 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas tropicales, Mermeladas y confituras de mango	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:tropical-fruit-jams,en:mango-jams			España	en:spain			0																													100g	100g			180.8	kcal	0.5	g	0.5	g	44.8	g	41	g			0.5	g							180.8	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		b	60	1	31024	-5	-15	1	0																App - Yuka, Apps
8414606938513			fr						Mermelada extra de melocotón con lavanda																				Las Doñas	las-donas		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de pêches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:peach-jams	Sans gluten, Sans conservateurs	en:no-gluten,en:no-preservatives	France, Espagne	en:france,en:spain			0																													100g	100g			214	kcal	0.24	g	0.12	g	42	g	25	g			0.59	g	0	g	0	g			214	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	6	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
2014060082102			es					Mermelada extra de fresa																	350 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams			España	en:spain			0																		Fresa, azúcar, gelificante: pectina, acidulante: ácido cítrico y concentrado de zanahoria y saúco. Preparado con 50 gramos de fruta por 100 gramos. Contenido total en azúcares 55 gramos por 100 gramos.											100g	100g	958	kJ	224	kcal	0	g	0	g	55	g	54	g	1	g	0.5	g	0.03	g	0.012	g			958	kJ																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	9	b	60	1	31024	-5	-15	1	0																App - Yuka, Apps, App - smoothie-openfoodfacts
8435023450280			es					Confitura de albaricoque																	235 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque, Mermeladas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams,en:marmalades	Sin gluten, Sin conservantes, Sin colorantes	en:no-gluten,en:no-preservatives,en:no-colorings	España	en:spain			0																													100g	100g																																																																																						en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		b	70	1	31037	-5	-15	1	0																App - elcoco, Apps, App - El CoCo
8423903060780			es					Confitura extra de Albaricoque																					Biocop	biocop		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams			España	en:spain			0																													100g	100g			183	kcal	0.1	g	0.01	g	44.3	g	42	g			0.5	g	0.1	g	0.04	g			183	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	10	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8431876260151			es					Mermelada de ciruela																	350 g				Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de ciruela	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:plum-jams	Punto Verde	en:green-dot	España	en:spain	Carrefour	carrefour	0																		Ciruela, azúcar, jarabe de glucosa y fructosa, espesante (pectina), acidulante (ácido cítrico).						Ausencia	es:ausencia				100g	100g	833	kJ	196	kcal	0	g	0	g	48	g	47	g	1	g	0.5	g	0	g	0	g			833	kJ																													55	g																																en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	10	b	70	1	31037	-5	-15	1	0																App - elcoco, Apps, App - yuka, Producers, Producer - carrefour-espana, App - El CoCo
3492390011907			en				Mermelada arándanos rojos y azules																		284 g				St. Dalfour	st-dalfour		Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams	Green Dot, No colorings	en:green-dot,en:no-colorings	France, Spain	en:france,en:spain			0																													100g	100g			213	kcal	0.5	g	0	g	52	g	48	g			0	g	0	g	0	g			213	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - elcoco, Apps, App - yuka, App - El CoCo
