code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_hu	product_name_it	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	lactose_value	lactose_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-e_value	vitamin-e_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	molybdenum_value	molybdenum_unit	iodine_value	iodine_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	cocoa_value	cocoa_unit	carbon-footprint_value	carbon-footprint_unit	beta-glucan_value	beta-glucan_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_weight_measured	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	conservation_conditions_pl	conservation_conditions_ro	warning_fr	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	preparation_pl	preparation_ro	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	customer_service_pl	customer_service_ro	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8431876289558			es					Bebido de avena calcio 0% azúcares añadidos																							1L				Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Ecológico, Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, Nutriscore, Nutriscore B	en:organic,en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:nutriscore,en:nutriscore-grade-b	España	en:spain	Carrefour	carrefour	0																	Agua, avena (15%), sales cálcicas de ortofosfórico, vitamina D, vitamina A, estabilizante (goma gellan).									en:None	en:none	Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g	211	kJ	50	kcal	0.8	g	0.1	g	9.3	g	5.9	g	0	g	1.3	g	0.07	g	0.028	g			211	kJ																																																			0	g																																													en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps, Producers, Producer - carrefour-espana, App - smoothie-openfoodfacts
4388860612523			es					Avena drink																											my bio	my-bio		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Ecológico, Ecológico UE, IT-BIO-009, Sin azúcares añadidos	en:organic,en:eu-organic,en:it-bio-009,en:no-added-sugar	España	en:spain			0																															100g	100g			61	kcal	1.9	g	0.3	g	10	g	7.5	g	0	g	1	g	0	g	0	g			61	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	b	67	1	18905	-5	-15	1	15															App - yuka, Apps
8436550903287			es					Bebida vegetal de avena y cacao																							200 ml	200 ml			Realfooding	realfooding		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain			0																	Agua, avena (22%), cacao desgrasado en polvo (1,3%), avellanas tostadas (0,7%), estabilizantes (goma garrofín)									Frutos de cáscara	en:nuts	Frutos de cáscara	en:nuts		100g	100g			96	kcal	2.5	g	0.4	g	12	g	9	g	1.6	g	2.3	g	0.16	g	0.064	g			96	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	0	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps
8422823050857			es					Bebida de avena coviran																											Coviran	coviran		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Punto Verde, Sin azúcares añadidos	en:green-dot,en:no-added-sugar	España	en:spain	Coviran	coviran	0																	Agua, AVENA (14%), sales cálcicas de ácido ortofosfórico, estabilizante (goma gellan), sal y vitamina D.														100g	100g			46	kcal	0.8	g	0.1	g	8.3	g	6.3	g	0	g	1.4	g	0.07	g	0.028	g			46	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	c	52	1	18905	-5	-15	1	0															App - elcoco, Apps, App - yuka, App - El CoCo
8480000106889			es					Bebida de Avena con café																							250 ml				Hacendado	hacendado		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain	Hacendado	hacendado	0																	agua, avena 11%, azúcar, aceite vegelat (girasol), café soluble 0,6, sal, aromas, estabilizante: goma gellan.														100g	100g			51	kcal	2.2	g	0.4	g	6.4	g	4.9	g			1.1	g	0.15	g	0.06	g			51	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps, App - smoothie-openfoodfacts
8436550903256			es					Bebida vegetal de avena																														Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Comida y bebida vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena, Bebida vegetal	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks,es:bebida-vegetal			España	en:spain			0																	Agua, avena* (15%),														100g	100g			41	kcal	0.8	g	0.2	g	7.8	g	5.6	g	0.5	g	0.7	g	0.08	g	0.032	g			41	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps
7394376616884			es		Organic Caffè Latte		Organic Caffè Latte	Organic caffè latte preparado de leche de avena					Organic Caffè Latte								Bio Haferdrink mit Kaffee	Organic oat drink with coffee	Bebida de avena ecológica con café				Biologische haverdrank met koffie				235 ml	235ml			Oatly	oatly		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de café, Bebidas de avena, Bebidas azucaradas	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:coffee-drinks,en:oat-based-drinks,en:sweetened-beverages	Ecológico, Vegetariano, Ecológico UE, Agricultura no UE, Vegano, AT-BIO-301, Agricultura UE, Agricultura UE/no UE, FSC, FSC Mixto, Punto Verde, Sin leche, Sin soja, Sin productos lácteos añadidos	en:organic,en:vegetarian,en:eu-organic,en:non-eu-agriculture,en:vegan,en:at-bio-301,en:eu-agriculture,en:eu-non-eu-agriculture,en:fsc,en:fsc-mix,en:green-dot,en:no-milk,en:no-soy,en:without-addition-of-dairy-products	España	en:spain	Herbolario Navarro	herbolario-navarro	0							Austria	austria			FSC-C105192	fsc-c105192		Haferbasis (Wasser, _Hafer_* 11%), Kaffee-Extrakt* 3,3%, Zucker* 2,5%, Rapsöl*, Säureregulatoren (Calciumcarbonat, Natriumcarbonate), Natürliches Aroma, Salz, Stabilisator (Gellan). *Aus kontrolliert biologischem Anbau.		Oat base (water, _oats_* 11%), coffee extract* 3,3%, sugar* 2,5%, rapeseed oil*, acidity regulators (calcium carbonate, sodium carbonates), natural flavouring, salt, stabilizer (gellan gum). * Organic ingredient.	Base de avena (agua, _avena_* 11%) extracto de café* 3.3%, azúcar* 2,5%, aceite de colza*, acidulante (carbonato de calcio, carbonatos de sodio), aroma natural, sal, estabilizador (goma gellan). *De cultivo biológico.				Haverbasis (water, _haver_* 11%6), koffe-extract* 3,3%, suiker* 2,5%, koolzaadolie*, voedingszuur (calciumcarbonaat, natriumcarbonaten), natuurlijk aroma, zout, stabilisator (gellangom). *Van biologische landbouw.					Avena	es:avena				100g	100g	305	kJ	73	kcal	2.8	g	0.3	g	10	g	6.8	g	1.1	g	1.4	g	0.21	g	0.084	g			305	kJ																																					80	mg									40	mg											1	de:CartoCan	en:paper-and-cardboard-plastic-aluminium	en:recycle-in-paper-bin			1	en:lid	en:paper-and-cardboard-plastic-aluminium																													https://www.oatly.com/es/products/caffe-latte	en:sweetened-beverages	en:beverages,en:sweetened-beverages	4	en:4-ultra-processed-food-and-drink-products	e	14	b	70		18905	-5	-12	0	15															App - elcoco, Apps, App - yuka, App - El CoCo, App - Open Food Facts, App - smoothie-openfoodfacts
8410509000661			es					Bebida de avena																							1 L				Costa	costa		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, Sin azúcares añadidos, Sin lactosa	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:no-added-sugar,en:no-lactose	España	en:spain			0																															100g	100g			46	kcal	1.4	g	0.1	g	7.9	g	6.5	g	0.8	g	0.8	g	0.1	g	0.04	g			46	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	c	52	1	18905	-5	-15	1	0															App - elcoco, Apps, App - yuka, App - El CoCo
8436019091661			es					Bebida avena  family																							1 l				family	family		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, Nutriscore, Nutriscore B	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:nutriscore,en:nutriscore-grade-b	España	en:spain			0																	Agua, avena (14%), sales cálcicas de ácido ortofosfórico, vitamina D (ergocalciferol), sal y estabilizante (goma gellan). Puede contener trazas de soja y frutos de cáscara.											Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g			46	kcal	0.8	g	0.1	g	8.3	g	6.3	g			1.4	g	0.07	g	0.028	g			46	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps, App - smoothie-openfoodfacts
8480024833587			es					Bebida de avena																							1 l	250ml	Tetrabrik	es:tetrabrik	Alteza	alteza		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, Punto Verde	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:green-dot	España	en:spain	Alteza	alteza	0																	Agua, _avena_ 8%, fibra de acacia, aceite de girasol alto oleico, sales cálcicas de ácido ortofosfórico, estabilizante (goma gellan), aroma natural (contiene _gluten_), sal, vitaminas B2, vitamina D (ergocalciferol), vitamina B12									Gluten, Avena, Avena	en:gluten,es:avena,es:avena	Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g	155	kJ	37	kcal	1	g	0.2	g	4.8	g	0	g	1.2	g	0.9	g	0.1	g	0.04	g			155	kJ																					0.75	µg			0.21	mg					0.38	µg					60	mg																																																											en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	a	-1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps, App - El CoCo, App - Open Food Facts
8410297162510			es					Vegetánea Avena															Bebida UHT de avena sin azúcares añadidos								1 l				Central Lechera Asturiana,Vegetánea	central-lechera-asturiana,vegetanea		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, FSC, FSC Mixto, Punto Verde	en:vegetarian,en:vegan,en:fsc,en:fsc-mix,en:green-dot	España	en:spain			0																	Agua y avena (15%).									Gluten	en:gluten	Frutos de cáscara	en:nuts		100g	100g	219	kJ	51	kcal	0.7	g	0.1	g	10	g	6.6	g	0.1	g	1.1	g	0.01	g	0.004	g			219	kJ	0.3	g	0.3	g																																																																																													en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
5411198124389			es					Avena sin azúcar																							1 l				alpro	alpro		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Bajo o sin grasas, Bajo o sin azúcar, Bajo en grasas, Vegetariano, Sin conservantes, Fuente de fibra alimentaria, Vegano, Empresa B certificada, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, FSC, FSC Mixto, Punto Verde, Rico en fibra, Sin colorantes, Sin lactosa, Sin azúcar, Nutriscore, Nutriscore A, Sin edulcorantes	en:low-or-no-fat,en:low-or-no-sugar,en:low-fat,en:vegetarian,en:no-preservatives,en:source-of-fibre,en:vegan,en:certified-b-corporation,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:fsc-mix,en:green-dot,en:high-fibres,en:no-colorings,en:no-lactose,en:no-sugar,en:nutriscore,en:nutriscore-grade-a,en:without-sweeteners	España	en:spain	Bonpreu	bonpreu	0																	Base de avena (agua, avena (8,7%)], fibra de maíz soluble, aceite de girasol, carbonato cálcico, sal marina, estabilizante [goma gellan], vitaminas (B2, B12, D2).														100g	100g			40	kcal	1.2	g	0.2	g	5.8	g	0	g	1.2	g	0.2	g	0.11	g	0.044	g			40	kcal																					7.5e-07	g			0.00021	g					3.8e-07	g					0.12	g																																																											en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	a	-1	c	52	1	18905	-5	-15	1	0															App - smoothie-openfoodfacts, Apps
8423352200287			es	monsoy avena + calcium				Bebida de avena +calcium																											Monsoy	monsoy		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena, Bebidas azucaradas	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks,en:sweetened-beverages	Ecológico, FSC, FSC Mixto, Sin azúcares añadidos, Sin lactosa	en:organic,en:fsc,en:fsc-mix,en:no-added-sugar,en:no-lactose	España	en:spain			0											FSC-C014047	fsc-c014047	"INGREDIENTES INGREDIENTS / INGREDIENTES / INGRÉDIENTS ES Agua, avena (14%), alja Lithothamnium calcareum, alga Chondrus crispus. 'agricultura ecológica. CAT Aigua, avena (14%), alga Lithothamnium calcareum, alga Chondrus crispus. 'agricultura ecològica. PT Aqua, aveia (14%), alga Lithothamnium calcareum, alga Chondrus crispus. 'Agricultura orgânica Eau, avoine ) (14%), algue Lithothamnium calcareum, algue Chondrus crispus.agriculture biologique. FR ous.1)"				Agua, avena (14%), alga Lithothamnium calcareum, alga Chondrus crispus.														100g	100g			48	kcal	0.7	g	0.1	g	8.5	g	5.5	g	0.7	g	1.6	g	0.03	g	0.012	g			48	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps
8423352200256			es				Organic Oat Drink	Bebida de avena							Bebida de Aveia Bio																	200 ml			Monsoy	monsoy		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Ecológico, FSC, FSC Mixto, Sin azúcares añadidos, Sin lactosa	en:organic,en:fsc,en:fsc-mix,en:no-added-sugar,en:no-lactose	Francia, España	en:france,en:spain			0											FSC-C014047	fsc-c014047	Aigua, civada* (14%). *agricultura ecològica.			Water, oat* (14%). *organic farming.	Agua, avena* (14%). *agricultura ecológica.		Eau, avoine* (14%). *agriculture biologique.				"Água, aveia* (14%). *agricultura biológica."								100g	100g			48	kcal	0.89999997615814	g	0.20000000298023	g	8.3999996185303	g	5.5	g	0.5	g	1.2000000476837	g	0.03999999910593	g	0.015999999642372	g			48	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps
